"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 19:19:44.560"," "
"05/01/2018 19:19:45.576","0"
"05/01/2018 19:19:46.575","0"
"05/01/2018 19:19:47.573","0"
"05/01/2018 19:19:48.572","0"
"05/01/2018 19:19:49.570","0"
"05/01/2018 19:19:50.569","0"
"05/01/2018 19:19:51.552","0"
"05/01/2018 19:19:52.552","26.535919067966841"
"05/01/2018 19:19:53.556","10.872156406715604"
"05/01/2018 19:19:54.569","9.2360886007563483"
"05/01/2018 19:19:55.569","3.1218728315255104"
"05/01/2018 19:19:56.558","9.462171975086342"
"05/01/2018 19:19:57.571","3.0787405545190638"
"05/01/2018 19:19:58.568","12.519956060051262"
"05/01/2018 19:19:59.572","9.3263796451873358"
"05/01/2018 19:20:00.562","7.878689564146617"
"05/01/2018 19:20:01.528","9.6894128315574708"
"05/01/2018 19:20:02.562","4.5251775202224831"
"05/01/2018 19:20:03.567","6.2125704982847845"
"05/01/2018 19:20:04.560","6.2838155728063994"
"05/01/2018 19:20:05.565","10.861341639620409"
"05/01/2018 19:20:06.554","3.1534057372211071"
"05/01/2018 19:20:07.564","1.5448453347405859"
"05/01/2018 19:20:08.556","4.7167451442024717"
"05/01/2018 19:20:09.549","0"
"05/01/2018 19:20:10.567","0"
"05/01/2018 19:20:11.572","0"
"05/01/2018 19:20:12.562","0"
"05/01/2018 19:20:13.563","1.5578186165520962"
"05/01/2018 19:20:14.567","3.1069400929028883"
"05/01/2018 19:20:15.569","3.1156372331041924"
"05/01/2018 19:20:16.527","8.138534073684772"
"05/01/2018 19:20:17.558","6.0523241406167028"
"05/01/2018 19:20:18.560","4.6734217816008163"
"05/01/2018 19:20:19.567","4.6465276066505279"
"05/01/2018 19:20:20.565","6.25"
"05/01/2018 19:20:21.573","0"
"05/01/2018 19:20:22.557","3.1713759943013176"
"05/01/2018 19:20:23.566","3.0896906694811719"
"05/01/2018 19:20:24.565","0"
"05/01/2018 19:20:25.553","0"
"05/01/2018 19:20:26.570","1.533922880358322"
"05/01/2018 19:20:27.572","3.1143885626011047"
"05/01/2018 19:20:28.556","0"
"05/01/2018 19:20:29.570","4.6153846153846159"
"05/01/2018 19:20:30.553","1.5873015873015872"
"05/01/2018 19:20:31.557","0"
"05/01/2018 19:20:32.562","4.6548607026944602"
"05/01/2018 19:20:33.576","6.1538461538461542"
"05/01/2018 19:20:34.565","1.5770170246994664"
"05/01/2018 19:20:35.556","3.1476926249429229"
"05/01/2018 19:20:36.571","1.536945671092188"
"05/01/2018 19:20:37.570","6.2462093810056194"
"05/01/2018 19:20:38.569","4.6884255636568399"
"05/01/2018 19:20:39.567","3.125"
"05/01/2018 19:20:40.575","3.0958227398828022"
"05/01/2018 19:20:41.562","3.1623653368059665"
"05/01/2018 19:20:42.531","4.8277056537847525"
"05/01/2018 19:20:43.543","1.5408798229105827"
"05/01/2018 19:20:44.565","0"
"05/01/2018 19:20:45.562","0"
"05/01/2018 19:20:46.564","0"
"05/01/2018 19:20:47.554","0"
"05/01/2018 19:20:48.576","4.5792530053356764"
"05/01/2018 19:20:49.563","0"
"05/01/2018 19:20:50.563","1.5593645790007515"
"05/01/2018 19:20:51.568","1.5522288320876279"
"05/01/2018 19:20:52.554","6.3273055656306214"
"05/01/2018 19:20:53.567","3.0817818669512427"
"05/01/2018 19:20:54.560","1.5706767801493504"
"05/01/2018 19:20:55.534","11.206838426442715"
"05/01/2018 19:20:56.526","0"
"05/01/2018 19:20:57.551","1.5219496909096089"
"05/01/2018 19:20:58.565","0"
"05/01/2018 19:20:59.598","0"
"05/01/2018 19:21:00.571","3.2059167691799937"
"05/01/2018 19:21:01.555","1.5856879971506588"
"05/01/2018 19:21:02.554","0"
"05/01/2018 19:21:03.569","0"
"05/01/2018 19:21:04.569","1.5609364157627552"
"05/01/2018 19:21:05.568","3.1218728315255104"
"05/01/2018 19:21:06.559","6.2991893883566688"
"05/01/2018 19:21:07.560","3.1156372331041924"
"05/01/2018 19:21:08.562","0"
"05/01/2018 19:21:09.564","4.6734558496562881"
"05/01/2018 19:21:10.596","3.0214983068581081"
"05/01/2018 19:21:11.573","0"
"05/01/2018 19:21:12.562","4.7310510740983993"
"05/01/2018 19:21:13.565","0"
"05/01/2018 19:21:14.548","0"
"05/01/2018 19:21:15.533","0"
"05/01/2018 19:21:16.564","1.5136812132115967"
"05/01/2018 19:21:17.565","0"
"05/01/2018 19:21:18.567","0"
"05/01/2018 19:21:19.569","1.5565704462848444"
"05/01/2018 19:21:20.553","0"
"05/01/2018 19:21:21.555","1.5562643828832765"
"05/01/2018 19:21:22.554","4.6828092472882661"
"05/01/2018 19:21:23.556","1.5578186165520962"
"05/01/2018 19:21:24.562","1.5503819729100314"
"05/01/2018 19:21:25.564","0"
"05/01/2018 19:21:26.564","1.5609364157627552"
"05/01/2018 19:21:27.526","1.6216175198433775"
"05/01/2018 19:21:28.556","9.0891046997944294"
"05/01/2018 19:21:29.555","4.6828092472882661"
"05/01/2018 19:21:30.553","0"
"05/01/2018 19:21:31.553","4.6828092472882661"
"05/01/2018 19:21:32.564","1.5424145970017828"
"05/01/2018 19:21:33.552","3.1591629770343488"
"05/01/2018 19:21:34.555","0"
"05/01/2018 19:21:35.570","1.536945671092188"
"05/01/2018 19:21:36.574","4.6613250348999529"
"05/01/2018 19:21:37.560","1.5824706387642364"
"05/01/2018 19:21:38.560","4.6781278732067539"
"05/01/2018 19:21:39.532","3.2092146659758671"
"05/01/2018 19:21:40.564","0"
"05/01/2018 19:21:41.568","4.6604101393543322"
"05/01/2018 19:21:42.558","3.1527776753243879"
"05/01/2018 19:21:43.559","1.5581252916472235"
"05/01/2018 19:21:44.572","9.2343591331715302"
"05/01/2018 19:21:45.576","0"
"05/01/2018 19:21:46.562","1.5824706387642364"
"05/01/2018 19:21:47.526","3.2385166775273913"
"05/01/2018 19:21:48.566","5.9999859616612969"
"05/01/2018 19:21:49.564","0"
"05/01/2018 19:21:50.564","1.5609364157627552"
"05/01/2018 19:21:51.562","1.5625"
"05/01/2018 19:21:52.576","0"
"05/01/2018 19:21:53.574","0"
"05/01/2018 19:21:54.573","0"
"05/01/2018 19:21:55.571","0"
"05/01/2018 19:21:56.570","0"
"05/01/2018 19:21:57.569","3.1218728315255104"
"05/01/2018 19:21:58.567","0"
"05/01/2018 19:21:59.566","0"
"05/01/2018 19:22:00.564","0"
"05/01/2018 19:22:01.578","0"
"05/01/2018 19:22:02.577","0"
"05/01/2018 19:22:03.575","0"
"05/01/2018 19:22:04.573","9.375"
"05/01/2018 19:22:05.572","20.3125"
"05/01/2018 19:22:06.570","0"
"05/01/2018 19:22:07.569","0"
"05/01/2018 19:22:08.567","0"
"05/01/2018 19:22:09.565","0"
"05/01/2018 19:22:10.564","0"
"05/01/2018 19:22:11.578","0"
"05/01/2018 19:22:12.576","0"
"05/01/2018 19:22:13.575","0"
"05/01/2018 19:22:14.573","0"
"05/01/2018 19:22:15.571","21.875"
"05/01/2018 19:22:16.570","25"
"05/01/2018 19:22:17.568","43.75"
"05/01/2018 19:22:18.567","0"
"05/01/2018 19:22:19.565","0"
"05/01/2018 19:22:20.564","0"
"05/01/2018 19:22:21.578","0"
"05/01/2018 19:22:22.576","0"
"05/01/2018 19:22:23.574","0"
"05/01/2018 19:22:24.573","0"
"05/01/2018 19:22:25.573","0"
"05/01/2018 19:22:26.556","0"
"05/01/2018 19:22:27.554","0"
"05/01/2018 19:22:28.553","21.875"
"05/01/2018 19:22:29.551","6.25"
"05/01/2018 19:22:30.550","4.6875"
"05/01/2018 19:22:31.564","3.0769230769230771"
"05/01/2018 19:22:32.562","14.0625"
"05/01/2018 19:22:33.560","3.125"
