"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 17:41:37.677"," "
"05/01/2018 17:41:38.670","0"
"05/01/2018 17:41:39.677","0"
"05/01/2018 17:41:40.670","0"
"05/01/2018 17:41:41.679","0"
"05/01/2018 17:41:42.674","9.4061548619007453"
"05/01/2018 17:41:43.670","1.566118488552751"
"05/01/2018 17:41:44.668","6.2519198981905415"
"05/01/2018 17:41:45.668","0"
"05/01/2018 17:41:46.669","9.3591240875912405"
"05/01/2018 17:41:47.676","0"
"05/01/2018 17:41:48.682","0"
"05/01/2018 17:41:49.672","3.1512202315122022"
"05/01/2018 17:41:50.679","0"
"05/01/2018 17:41:51.672","3.1416999286979665"
"05/01/2018 17:41:52.683","7.7144115459868452"
"05/01/2018 17:41:53.680","7.8227382878562697"
"05/01/2018 17:41:54.678","12.503839796381083"
"05/01/2018 17:41:55.679","12.466365751037284"
"05/01/2018 17:41:56.681","14.024661469916943"
"05/01/2018 17:41:57.669","23.681994148763259"
"05/01/2018 17:41:58.673","9.3218367406287257"
"05/01/2018 17:41:59.679","10.853854972355649"
"05/01/2018 17:42:00.670","4.7220605890974978"
"05/01/2018 17:42:01.678","4.6424226624956555"
"05/01/2018 17:42:02.674","3.1322369771055021"
"05/01/2018 17:42:03.670","0"
"05/01/2018 17:42:04.669","6.245661720114275"
"05/01/2018 17:42:05.671","6.2269621341259089"
"05/01/2018 17:42:06.673","0"
"05/01/2018 17:42:07.676","7.7759422462539387"
"05/01/2018 17:42:08.669","1.5708499643489833"
"05/01/2018 17:42:09.675","9.3033042620191253"
"05/01/2018 17:42:10.682","0"
"05/01/2018 17:42:11.675","0"
"05/01/2018 17:42:12.670","7.8384623849172872"
"05/01/2018 17:42:13.682","0"
"05/01/2018 17:42:14.679","6.2581906302850152"
"05/01/2018 17:42:15.680","17.141252907676265"
"05/01/2018 17:42:16.673","6.2897339298328232"
"05/01/2018 17:42:17.675","1.5567405335314772"
"05/01/2018 17:42:18.670","0"
"05/01/2018 17:42:19.675","6.2083741874568759"
"05/01/2018 17:42:20.672","0"
"05/01/2018 17:42:21.681","3.0918810993033499"
"05/01/2018 17:42:22.676","10.973847338884202"
"05/01/2018 17:42:23.673","1.5645476575712538"
"05/01/2018 17:42:24.670","3.1290953151425076"
"05/01/2018 17:42:25.670","6.2394160583941609"
"05/01/2018 17:42:26.677","0"
"05/01/2018 17:42:27.681","9.3218367406287257"
"05/01/2018 17:42:28.676","0"
"05/01/2018 17:42:29.682","1.550550710336521"
"05/01/2018 17:42:30.673","39.350504909145819"
"05/01/2018 17:42:31.684","6.1715292367894765"
