"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 18:58:15.028"," "
"05/01/2018 18:58:16.026","0"
"05/01/2018 18:58:17.025","0"
"05/01/2018 18:58:18.023","0"
"05/01/2018 18:58:19.022","0"
"05/01/2018 18:58:20.020","0"
"05/01/2018 18:58:21.018","0"
"05/01/2018 18:58:22.018","0"
"05/01/2018 18:58:23.028","0"
"05/01/2018 18:58:24.012","6.3427519886026351"
"05/01/2018 18:58:25.011","12.487491326102042"
"05/01/2018 18:58:26.026","3.0738913421843761"
"05/01/2018 18:58:27.026","1.5609364157627552"
"05/01/2018 18:58:28.025","1.5609364157627552"
"05/01/2018 18:58:29.025","3.1218728315255104"
"05/01/2018 18:58:30.024","0"
"05/01/2018 18:58:31.023","1.5609364157627552"
"05/01/2018 18:58:31.992","3.2224743838167549"
"05/01/2018 18:58:33.006","1.5384615384615385"
"05/01/2018 18:58:34.007","0"
"05/01/2018 18:58:35.021","0"
"05/01/2018 18:58:36.020","0"
"05/01/2018 18:58:37.019","0"
"05/01/2018 18:58:38.017","0"
"05/01/2018 18:58:39.017","0"
"05/01/2018 18:58:40.017","0"
"05/01/2018 18:58:41.016","0"
"05/01/2018 18:58:42.015","0"
"05/01/2018 18:58:43.014","1.5609364157627552"
"05/01/2018 18:58:44.014","0"
"05/01/2018 18:58:45.028","0"
"05/01/2018 18:58:46.027","0"
"05/01/2018 18:58:47.027","3.1218728315255104"
"05/01/2018 18:58:48.021","0"
"05/01/2018 18:58:49.020","0"
"05/01/2018 18:58:50.020","0"
"05/01/2018 18:58:51.018","0"
"05/01/2018 18:58:52.017","0"
"05/01/2018 18:58:53.016","0"
"05/01/2018 18:58:54.015","1.5609364157627552"
"05/01/2018 18:58:55.029","1.5384615384615385"
"05/01/2018 18:58:56.029","1.5609364157627552"
"05/01/2018 18:58:57.027","0"
"05/01/2018 18:58:58.026","0"
"05/01/2018 18:58:59.026","0"
"05/01/2018 18:58:59.994","0"
"05/01/2018 18:59:01.008","0"
"05/01/2018 18:59:02.007","1.5609364157627552"
"05/01/2018 18:59:03.007","0"
"05/01/2018 18:59:04.006","1.5609364157627552"
"05/01/2018 18:59:05.021","0"
"05/01/2018 18:59:06.020","0"
"05/01/2018 18:59:07.019","0"
"05/01/2018 18:59:08.018","1.5609364157627552"
"05/01/2018 18:59:09.017","0"
"05/01/2018 18:59:10.016","1.5609364157627552"
"05/01/2018 18:59:11.019","0"
"05/01/2018 18:59:12.018","0"
"05/01/2018 18:59:13.018","0"
"05/01/2018 18:59:14.017","0"
"05/01/2018 18:59:15.031","0"
"05/01/2018 18:59:16.030","0"
"05/01/2018 18:59:17.014","0"
"05/01/2018 18:59:18.014","0"
"05/01/2018 18:59:19.012","1.5625"
"05/01/2018 18:59:20.011","1.5609364157627552"
"05/01/2018 18:59:21.011","0"
"05/01/2018 18:59:22.009","1.5625"
"05/01/2018 18:59:23.009","0"
"05/01/2018 18:59:24.008","0"
"05/01/2018 18:59:25.023","1.536945671092188"
"05/01/2018 18:59:26.021","0"
"05/01/2018 18:59:27.023","0"
"05/01/2018 18:59:27.992","0"
"05/01/2018 18:59:29.024","1.5151515151515151"
"05/01/2018 18:59:30.023","0"
"05/01/2018 18:59:31.022","0"
"05/01/2018 18:59:32.006","0"
"05/01/2018 18:59:33.006","0"
"05/01/2018 18:59:34.021","0"
"05/01/2018 18:59:35.019","0"
"05/01/2018 18:59:36.018","0"
"05/01/2018 18:59:37.017","0"
"05/01/2018 18:59:38.015","0"
"05/01/2018 18:59:39.015","0"
"05/01/2018 18:59:40.014","1.5609364157627552"
"05/01/2018 18:59:41.014","0"
"05/01/2018 18:59:42.012","0"
"05/01/2018 18:59:43.011","1.5609364157627552"
"05/01/2018 18:59:44.026","0"
"05/01/2018 18:59:45.026","0"
"05/01/2018 18:59:46.024","0"
"05/01/2018 18:59:47.024","0"
"05/01/2018 18:59:48.023","0"
"05/01/2018 18:59:49.022","0"
"05/01/2018 18:59:50.021","1.5625"
"05/01/2018 18:59:51.020","0"
"05/01/2018 18:59:52.019","0"
"05/01/2018 18:59:53.018","6.2437456630510209"
"05/01/2018 18:59:54.017","1.5609364157627552"
"05/01/2018 18:59:55.017","1.5609364157627552"
"05/01/2018 18:59:56.016","0"
"05/01/2018 18:59:57.016","0"
"05/01/2018 18:59:58.015","0"
"05/01/2018 18:59:59.013","1.5625"
"05/01/2018 19:00:00.013","0"
"05/01/2018 19:00:01.011","0"
"05/01/2018 19:00:02.011","1.5609364157627552"
"05/01/2018 19:00:03.012","0"
"05/01/2018 19:00:04.027","0"
"05/01/2018 19:00:05.025","3.125"
"05/01/2018 19:00:06.027","3.1156372331041924"
"05/01/2018 19:00:07.041","1.5384615384615385"
"05/01/2018 19:00:08.025","4.757063991451977"
"05/01/2018 19:00:09.024","0"
"05/01/2018 19:00:10.008","3.1713759943013176"
"05/01/2018 19:00:11.007","0"
"05/01/2018 19:00:12.006","0"
"05/01/2018 19:00:13.021","1.536945671092188"
"05/01/2018 19:00:14.020","3.1218728315255104"
"05/01/2018 19:00:15.004","3.1218728315255104"
"05/01/2018 19:00:16.018","3.125"
"05/01/2018 19:00:17.018","1.5593759577355848"
"05/01/2018 19:00:18.018","3.1218728315255104"
"05/01/2018 19:00:19.017","6.2437456630510209"
"05/01/2018 19:00:20.017","1.5609364157627552"
"05/01/2018 19:00:21.016","0"
"05/01/2018 19:00:22.015","0"
"05/01/2018 19:00:23.030","0"
"05/01/2018 19:00:24.029","0"
"05/01/2018 19:00:25.027","0"
"05/01/2018 19:00:26.027","3.1218728315255104"
"05/01/2018 19:00:27.026","1.5609364157627552"
"05/01/2018 19:00:28.025","0"
"05/01/2018 19:00:28.994","3.2224743838167549"
"05/01/2018 19:00:30.008","0"
"05/01/2018 19:00:31.007","3.1218728315255104"
"05/01/2018 19:00:32.006","1.5609364157627552"
"05/01/2018 19:00:33.021","0"
"05/01/2018 19:00:34.020","18.75"
"05/01/2018 19:00:35.019","12.487491326102042"
"05/01/2018 19:00:36.019","57.754647383221943"
"05/01/2018 19:00:37.018","0"
"05/01/2018 19:00:38.016","0"
"05/01/2018 19:00:39.016","1.5609364157627552"
"05/01/2018 19:00:40.015","1.5609364157627552"
"05/01/2018 19:00:41.014","1.5625"
"05/01/2018 19:00:42.013","1.5609364157627552"
"05/01/2018 19:00:43.028","0"
"05/01/2018 19:00:44.027","0"
"05/01/2018 19:00:45.028","0"
"05/01/2018 19:00:46.027","0"
"05/01/2018 19:00:47.011","0"
"05/01/2018 19:00:48.011","0"
"05/01/2018 19:00:49.010","1.5609364157627552"
"05/01/2018 19:00:50.009","0"
"05/01/2018 19:00:51.009","4.6828092472882661"
"05/01/2018 19:00:52.023","0"
"05/01/2018 19:00:53.022","1.5609364157627552"
"05/01/2018 19:00:54.021","0"
"05/01/2018 19:00:55.020","0"
"05/01/2018 19:00:56.019","0"
"05/01/2018 19:00:57.018","4.6875"
"05/01/2018 19:00:58.017","1.5609364157627552"
"05/01/2018 19:00:59.017","0"
"05/01/2018 19:01:00.016","1.5609364157627552"
"05/01/2018 19:01:01.014","3.125"
"05/01/2018 19:01:02.029","1.536945671092188"
"05/01/2018 19:01:03.029","0"
"05/01/2018 19:01:04.028","0"
"05/01/2018 19:01:05.028","0"
"05/01/2018 19:01:06.027","0"
"05/01/2018 19:01:07.010","0"
"05/01/2018 19:01:08.009","0"
"05/01/2018 19:01:09.009","0"
"05/01/2018 19:01:10.008","0"
"05/01/2018 19:01:11.006","0"
"05/01/2018 19:01:12.021","0"
"05/01/2018 19:01:13.021","0"
"05/01/2018 19:01:14.019","1.5625"
"05/01/2018 19:01:15.019","0"
"05/01/2018 19:01:16.017","1.5625"
"05/01/2018 19:01:17.017","0"
"05/01/2018 19:01:18.017","0"
"05/01/2018 19:01:19.016","0"
"05/01/2018 19:01:20.015","0"
"05/01/2018 19:01:21.029","0"
"05/01/2018 19:01:22.028","24.974982652204083"
"05/01/2018 19:01:23.028","4.6828092472882661"
"05/01/2018 19:01:24.028","0"
"05/01/2018 19:01:25.027","0"
"05/01/2018 19:01:26.027","0"
"05/01/2018 19:01:27.011","1.5856879971506588"
"05/01/2018 19:01:27.994","1.5856879971506588"
"05/01/2018 19:01:29.015","1.5288091456696855"
"05/01/2018 19:01:30.014","0"
"05/01/2018 19:01:31.014","1.5609364157627552"
"05/01/2018 19:01:32.029","0"
"05/01/2018 19:01:33.027","0"
"05/01/2018 19:01:34.025","0"
"05/01/2018 19:01:35.024","0"
"05/01/2018 19:01:36.022","0"
