"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 19:34:54.668"," "
"05/01/2018 19:34:55.667","0"
"05/01/2018 19:34:56.665","0"
"05/01/2018 19:34:57.663","0"
"05/01/2018 19:34:58.662","0"
"05/01/2018 19:34:59.660","0"
"05/01/2018 19:35:00.659","0"
"05/01/2018 19:35:01.659","0"
"05/01/2018 19:35:02.658","3.1219131281208923"
"05/01/2018 19:35:03.658","4.6828696921813382"
"05/01/2018 19:35:04.657","3.1219131281208923"
"05/01/2018 19:35:05.672","0"
"05/01/2018 19:35:06.671","1.5609565640604461"
"05/01/2018 19:35:07.671","0"
"05/01/2018 19:35:08.655","0"
"05/01/2018 19:35:09.655","3.1187924432943195"
"05/01/2018 19:35:10.654","0"
"05/01/2018 19:35:11.654","0"
"05/01/2018 19:35:12.638","0"
"05/01/2018 19:35:13.652","0"
"05/01/2018 19:35:14.651","0"
"05/01/2018 19:35:15.666","0"
"05/01/2018 19:35:16.665","0"
"05/01/2018 19:35:17.649","0"
"05/01/2018 19:35:18.663","0"
"05/01/2018 19:35:19.663","0"
"05/01/2018 19:35:20.662","0"
"05/01/2018 19:35:21.663","0"
"05/01/2018 19:35:22.662","0"
"05/01/2018 19:35:23.661","0"
"05/01/2018 19:35:24.645","0"
"05/01/2018 19:35:25.660","0"
"05/01/2018 19:35:26.659","1.5609565640604461"
"05/01/2018 19:35:27.658","0"
"05/01/2018 19:35:28.657","3.1219131281208923"
"05/01/2018 19:35:29.656","1.5625200321796935"
"05/01/2018 19:35:30.655","0"
"05/01/2018 19:35:31.654","0"
"05/01/2018 19:35:32.653","0"
"05/01/2018 19:35:33.652","0"
"05/01/2018 19:35:34.651","0"
"05/01/2018 19:35:35.666","1.5369655076608864"
"05/01/2018 19:35:36.665","0"
"05/01/2018 19:35:37.664","0"
"05/01/2018 19:35:38.664","0"
"05/01/2018 19:35:39.662","0"
"05/01/2018 19:35:40.661","0"
"05/01/2018 19:35:41.661","1.5609565640604461"
"05/01/2018 19:35:42.659","3.125040064359387"
"05/01/2018 19:35:43.659","0"
"05/01/2018 19:35:44.674","0"
"05/01/2018 19:35:45.673","0"
"05/01/2018 19:35:46.659","0"
"05/01/2018 19:35:47.658","1.5609565640604461"
"05/01/2018 19:35:48.658","0"
"05/01/2018 19:35:49.657","0"
"05/01/2018 19:35:50.656","0"
"05/01/2018 19:35:51.656","0"
"05/01/2018 19:35:52.654","0"
"05/01/2018 19:35:53.654","0"
"05/01/2018 19:35:54.669","0"
"05/01/2018 19:35:55.667","1.5625200321796935"
"05/01/2018 19:35:56.666","0"
"05/01/2018 19:35:57.665","0"
"05/01/2018 19:35:58.664","3.1219131281208923"
"05/01/2018 19:35:59.664","1.5609565640604461"
"05/01/2018 19:36:00.663","0"
"05/01/2018 19:36:01.662","3.1219131281208923"
"05/01/2018 19:36:02.646","1.585708467130863"
"05/01/2018 19:36:03.645","0"
"05/01/2018 19:36:04.659","0"
"05/01/2018 19:36:05.659","0"
"05/01/2018 19:36:06.659","1.5593962216471597"
"05/01/2018 19:36:07.658","0"
"05/01/2018 19:36:08.656","0"
"05/01/2018 19:36:09.654","0"
"05/01/2018 19:36:10.653","0"
"05/01/2018 19:36:11.651","0"
"05/01/2018 19:36:12.650","0"
"05/01/2018 19:36:13.664","36.923550298892451"
"05/01/2018 19:36:14.662","0"
"05/01/2018 19:36:15.660","0"
"05/01/2018 19:36:16.659","0"
"05/01/2018 19:36:17.657","0"
"05/01/2018 19:36:18.656","0"
"05/01/2018 19:36:19.654","0"
"05/01/2018 19:36:20.652","0"
"05/01/2018 19:36:21.651","0"
"05/01/2018 19:36:22.649","0"
"05/01/2018 19:36:23.663","0"
"05/01/2018 19:36:24.662","0"
