"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 18:28:55.034"," "
"05/01/2018 18:28:56.048","0"
"05/01/2018 18:28:57.046","4.6874699523083034"
"05/01/2018 18:28:58.045","1.562489984102768"
"05/01/2018 18:28:59.043","0"
"05/01/2018 18:29:00.043","0"
"05/01/2018 18:29:01.041","1.562489984102768"
"05/01/2018 18:29:02.040","0"
"05/01/2018 18:29:03.040","7.8046320995056195"
"05/01/2018 18:29:04.039","4.6827792597033717"
"05/01/2018 18:29:05.039","1.5609264199011239"
"05/01/2018 18:29:06.039","3.1174811233731248"
"05/01/2018 18:29:07.039","0"
"05/01/2018 18:29:08.038","6.2437056796044956"
"05/01/2018 18:29:09.038","4.6827792597033717"
"05/01/2018 18:29:10.037","0"
"05/01/2018 18:29:11.036","6.2437056796044956"
"05/01/2018 18:29:12.036","0"
"05/01/2018 18:29:13.035","4.6827792597033717"
"05/01/2018 18:29:14.035","6.2437056796044956"
"05/01/2018 18:29:15.034","3.1218528398022478"
"05/01/2018 18:29:16.049","3.0738716574199882"
"05/01/2018 18:29:17.049","1.5609264199011239"
"05/01/2018 18:29:18.047","1.562489984102768"
"05/01/2018 18:29:19.046","0"
"05/01/2018 18:29:20.046","0"
"05/01/2018 18:29:21.045","0"
"05/01/2018 18:29:22.040","1.56814270167945"
"05/01/2018 18:29:23.038","10.937429888719375"
"05/01/2018 18:29:24.038","34.340381237824722"
"05/01/2018 18:29:25.037","1.5609264199011239"
"05/01/2018 18:29:26.052","3.0738716574199882"
"05/01/2018 18:29:27.052","1.5609264199011239"
"05/01/2018 18:29:28.051","3.1218528398022478"
"05/01/2018 18:29:29.034","1.5872914124218596"
"05/01/2018 18:29:30.032","0"
"05/01/2018 18:29:31.032","1.5609264199011239"
"05/01/2018 18:29:32.031","0"
"05/01/2018 18:29:33.031","0"
"05/01/2018 18:29:34.030","0"
"05/01/2018 18:29:35.044","0"
"05/01/2018 18:29:36.043","3.1218528398022478"
"05/01/2018 18:29:37.042","1.562489984102768"
"05/01/2018 18:29:38.041","1.5609264199011239"
"05/01/2018 18:29:39.041","0"
"05/01/2018 18:29:40.039","1.562489984102768"
"05/01/2018 18:29:41.038","0"
