"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 18:11:51.386"," "
"05/01/2018 18:11:52.384","0"
"05/01/2018 18:11:53.384","0"
"05/01/2018 18:11:54.383","0"
"05/01/2018 18:11:55.381","0"
"05/01/2018 18:11:56.380","0"
"05/01/2018 18:11:57.378","0"
"05/01/2018 18:11:58.376","0"
"05/01/2018 18:11:59.375","0"
"05/01/2018 18:12:00.374","0"
"05/01/2018 18:12:01.374","0"
"05/01/2018 18:12:02.389","9.2216740265531278"
"05/01/2018 18:12:03.388","3.1218728315255104"
"05/01/2018 18:12:04.390","0"
"05/01/2018 18:12:05.389","7.8046820788137765"
"05/01/2018 18:12:06.388","9.3656184945765322"
"05/01/2018 18:12:07.372","0"
"05/01/2018 18:12:08.372","7.8046820788137765"
"05/01/2018 18:12:09.371","3.1218728315255104"
"05/01/2018 18:12:10.371","7.8046820788137765"
"05/01/2018 18:12:11.370","4.6828092472882661"
"05/01/2018 18:12:12.385","4.6108370132765639"
"05/01/2018 18:12:13.384","9.3656184945765322"
"05/01/2018 18:12:14.383","1.5625"
"05/01/2018 18:12:15.382","3.1218728315255104"
"05/01/2018 18:12:16.382","17.170300573390307"
"05/01/2018 18:12:17.380","1.5625"
"05/01/2018 18:12:18.379","1.5609364157627552"
"05/01/2018 18:12:19.378","1.5625"
"05/01/2018 18:12:20.377","1.5609364157627552"
"05/01/2018 18:12:21.392","3.0738913421843761"
"05/01/2018 18:12:22.391","0"
"05/01/2018 18:12:23.390","1.5609364157627552"
"05/01/2018 18:12:24.388","0"
"05/01/2018 18:12:25.388","1.5609364157627552"
"05/01/2018 18:12:26.386","1.5625"
"05/01/2018 18:12:27.386","1.5609364157627552"
"05/01/2018 18:12:28.384","0"
"05/01/2018 18:12:29.382","0"
"05/01/2018 18:12:30.384","1.5578186165520962"
"05/01/2018 18:12:31.382","23.4375"
"05/01/2018 18:12:32.382","0"
"05/01/2018 18:12:33.381","0"
"05/01/2018 18:12:34.380","0"
"05/01/2018 18:12:35.379","0"
"05/01/2018 18:12:36.378","1.5609364157627552"
"05/01/2018 18:12:37.378","0"
"05/01/2018 18:12:38.376","0"
"05/01/2018 18:12:39.360","0"
"05/01/2018 18:12:40.390","1.5384615384615385"
"05/01/2018 18:12:41.389","0"
"05/01/2018 18:12:42.387","0"
"05/01/2018 18:12:43.387","0"
"05/01/2018 18:12:44.385","0"
"05/01/2018 18:12:45.384","0"
"05/01/2018 18:12:46.383","0"
"05/01/2018 18:12:47.381","0"
"05/01/2018 18:12:48.381","1.5609364157627552"
"05/01/2018 18:12:49.379","0"
"05/01/2018 18:12:50.379","0"
"05/01/2018 18:12:51.393","0"
"05/01/2018 18:12:52.392","1.5609364157627552"
"05/01/2018 18:12:53.391","0"
"05/01/2018 18:12:54.374","0"
"05/01/2018 18:12:55.374","0"
"05/01/2018 18:12:56.373","1.5609364157627552"
"05/01/2018 18:12:57.371","0"
"05/01/2018 18:12:58.370","0"
"05/01/2018 18:12:59.369","0"
"05/01/2018 18:13:00.369","0"
"05/01/2018 18:13:01.383","0"
"05/01/2018 18:13:02.381","0"
"05/01/2018 18:13:03.380","1.5609364157627552"
"05/01/2018 18:13:04.379","0"
"05/01/2018 18:13:05.378","1.5609364157627552"
"05/01/2018 18:13:06.378","0"
"05/01/2018 18:13:07.378","0"
"05/01/2018 18:13:08.376","0"
"05/01/2018 18:13:09.375","0"
"05/01/2018 18:13:10.390","4.6108370132765639"
"05/01/2018 18:13:11.389","0"
"05/01/2018 18:13:12.389","1.5609364157627552"
"05/01/2018 18:13:13.387","1.5625"
"05/01/2018 18:13:14.386","0"
"05/01/2018 18:13:15.384","0"
"05/01/2018 18:13:16.383","1.5609364157627552"
"05/01/2018 18:13:17.382","0"
"05/01/2018 18:13:18.381","0"
"05/01/2018 18:13:19.380","0"
"05/01/2018 18:13:20.394","0"
"05/01/2018 18:13:21.393","1.5609364157627552"
"05/01/2018 18:13:22.391","0"
"05/01/2018 18:13:23.390","0"
"05/01/2018 18:13:24.388","0"
"05/01/2018 18:13:25.387","0"
"05/01/2018 18:13:26.386","0"
"05/01/2018 18:13:27.370","0"
"05/01/2018 18:13:28.369","10.926554910339286"
"05/01/2018 18:13:29.383","0"
"05/01/2018 18:13:30.382","0"
"05/01/2018 18:13:31.381","3.1218728315255104"
"05/01/2018 18:13:32.379","0"
"05/01/2018 18:13:33.378","0"
"05/01/2018 18:13:34.377","1.5609364157627552"
"05/01/2018 18:13:35.377","0"
"05/01/2018 18:13:36.375","0"
"05/01/2018 18:13:37.374","0"
"05/01/2018 18:13:38.373","0"
"05/01/2018 18:13:39.387","0"
"05/01/2018 18:13:40.386","0"
"05/01/2018 18:13:41.385","0"
"05/01/2018 18:13:42.384","1.5609364157627552"
"05/01/2018 18:13:43.384","0"
"05/01/2018 18:13:44.383","0"
