"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 17:07:42.276"," "
"05/01/2018 17:07:43.290","0"
"05/01/2018 17:07:44.289","0"
"05/01/2018 17:07:45.287","0"
"05/01/2018 17:07:46.287","0"
"05/01/2018 17:07:47.285","0"
"05/01/2018 17:07:48.284","12.487491326102042"
"05/01/2018 17:07:49.326","28.456190516238454"
"05/01/2018 17:07:50.285","1.626690822175366"
"05/01/2018 17:07:51.294","7.7273549086964373"
"05/01/2018 17:07:52.294","14.048427741864797"
"05/01/2018 17:07:53.282","3.1572493370071877"
"05/01/2018 17:07:54.297","35.349750435120328"
"05/01/2018 17:07:55.296","17.170300573390307"
"05/01/2018 17:07:56.329","15.107491534290544"
"05/01/2018 17:07:57.281","6.557377049180328"
"05/01/2018 17:07:58.280","4.6818517084997771"
"05/01/2018 17:07:59.281","3.1187519154711696"
"05/01/2018 17:08:00.279","0"
"05/01/2018 17:08:01.278","15.609364157627553"
"05/01/2018 17:08:02.282","9.3208202787086645"
"05/01/2018 17:08:03.285","7.7813219144163819"
"05/01/2018 17:08:04.300","0"
"05/01/2018 17:08:05.299","7.8046820788137765"
"05/01/2018 17:08:06.283","7.9284399857532941"
"05/01/2018 17:08:07.282","4.6828092472882661"
"05/01/2018 17:08:08.288","10.856690810387121"
"05/01/2018 17:08:09.288","4.6828092472882661"
"05/01/2018 17:08:10.286","4.6875"
"05/01/2018 17:08:11.287","6.2375038309423392"
"05/01/2018 17:08:12.302","9.2216740265531278"
"05/01/2018 17:08:13.259","16.29071726419625"
"05/01/2018 17:08:14.287","15.177988011023041"
"05/01/2018 17:08:15.288","9.3469116993125763"
"05/01/2018 17:08:16.293","4.6604101393543322"
"05/01/2018 17:08:17.292","3.1218728315255104"
"05/01/2018 17:08:18.293","6.2312744662083848"
"05/01/2018 17:08:19.295","6.2312744662083848"
"05/01/2018 17:08:20.279","6.3427519886026351"
"05/01/2018 17:08:21.278","7.8046820788137765"
"05/01/2018 17:08:22.293","6.1477826843687522"
"05/01/2018 17:08:23.292","9.3656184945765322"
"05/01/2018 17:08:24.292","1.5609364157627552"
"05/01/2018 17:08:25.291","7.8046820788137765"
"05/01/2018 17:08:26.291","3.1218728315255104"
"05/01/2018 17:08:27.291","24.950015323769357"
"05/01/2018 17:08:28.290","6.2437456630510209"
"05/01/2018 17:08:29.274","1.5856879971506588"
"05/01/2018 17:08:30.288","6.1538461538461542"
"05/01/2018 17:08:31.288","4.6828092472882661"
"05/01/2018 17:08:32.303","6.1477826843687522"
"05/01/2018 17:08:33.286","11.099815980054613"
"05/01/2018 17:08:34.286","12.487491326102042"
"05/01/2018 17:08:35.285","4.6828092472882661"
"05/01/2018 17:08:36.285","3.1218728315255104"
"05/01/2018 17:08:37.284","9.3656184945765322"
"05/01/2018 17:08:38.284","10.926554910339286"
"05/01/2018 17:08:39.284","4.6781278732067539"
"05/01/2018 17:08:40.283","9.3656184945765322"
"05/01/2018 17:08:41.284","7.7968797886779235"
"05/01/2018 17:08:42.299","13.832511039829692"
"05/01/2018 17:08:43.299","10.915631704149092"
"05/01/2018 17:08:44.299","14.048427741864797"
"05/01/2018 17:08:45.298","3.1218728315255104"
"05/01/2018 17:08:46.274","1.5980318110777929"
"05/01/2018 17:08:47.289","16.906402382014068"
"05/01/2018 17:08:48.294","12.417830656701023"
"05/01/2018 17:08:49.278","6.3427519886026351"
"05/01/2018 17:08:50.277","7.8046820788137765"
"05/01/2018 17:08:51.278","14.034383619620264"
"05/01/2018 17:08:52.293","7.6847283554609405"
"05/01/2018 17:08:53.292","7.8046820788137765"
"05/01/2018 17:08:54.292","3.1218728315255104"
"05/01/2018 17:08:55.291","10.926554910339286"
"05/01/2018 17:08:56.290","4.6828092472882661"
"05/01/2018 17:08:57.290","12.487491326102042"
"05/01/2018 17:08:58.274","28.542383948711858"
"05/01/2018 17:08:59.288","15.384615384615385"
"05/01/2018 17:09:00.287","6.2437456630510209"
"05/01/2018 17:09:01.302","7.6847283554609405"
"05/01/2018 17:09:02.301","10.926554910339286"
"05/01/2018 17:09:03.301","17.170300573390307"
"05/01/2018 17:09:04.286","14.25669915866721"
"05/01/2018 17:09:05.286","31.187519154711694"
"05/01/2018 17:09:06.286","6.2437456630510209"
"05/01/2018 17:09:07.285","6.2437456630510209"
"05/01/2018 17:09:08.284","9.3656184945765322"
"05/01/2018 17:09:09.285","10.915631704149092"
"05/01/2018 17:09:10.284","14.048427741864797"
"05/01/2018 17:09:11.284","0"
"05/01/2018 17:09:12.298","4.6153846153846159"
"05/01/2018 17:09:13.297","4.6828092472882661"
"05/01/2018 17:09:14.296","35.901537562543368"
"05/01/2018 17:09:15.296","9.3656184945765322"
"05/01/2018 17:09:16.297","6.2312744662083848"
"05/01/2018 17:09:17.281","7.9284399857532941"
"05/01/2018 17:09:18.280","17.170300573390307"
"05/01/2018 17:09:19.279","7.8125"
"05/01/2018 17:09:20.278","4.6828092472882661"
"05/01/2018 17:09:21.292","0"
"05/01/2018 17:09:22.291","0"
