"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\ISIS2503S1-0271\Proceso(eclipse)\% de tiempo de procesador"
"05/01/2018 19:38:35.930"," "
"05/01/2018 19:38:36.944","0"
"05/01/2018 19:38:37.943","0"
"05/01/2018 19:38:38.941","0"
"05/01/2018 19:38:39.939","0"
"05/01/2018 19:38:40.938","0"
"05/01/2018 19:38:41.936","0"
"05/01/2018 19:38:42.935","0"
"05/01/2018 19:38:43.934","0"
"05/01/2018 19:38:44.918","7.9284915633258795"
"05/01/2018 19:38:45.917","3.1218931358815287"
"05/01/2018 19:38:46.932","1.5369556650246305"
"05/01/2018 19:38:47.927","1.5675341639871383"
"05/01/2018 19:38:48.927","4.6828397038222933"
"05/01/2018 19:38:49.925","0"
"05/01/2018 19:38:50.917","0"
"05/01/2018 19:38:51.963","2.9822404893901742"
"05/01/2018 19:38:52.933","3.2158524015666869"
"05/01/2018 19:38:53.935","0"
"05/01/2018 19:38:54.920","4.7474437005477785"
"05/01/2018 19:38:55.920","1.5609465679407644"
"05/01/2018 19:38:56.920","0"
"05/01/2018 19:38:57.935","4.6108669950738914"
"05/01/2018 19:38:58.934","1.5625100160256411"
"05/01/2018 19:38:59.934","6.2375449820071971"
"05/01/2018 19:39:00.936","1.5562749401436553"
"05/01/2018 19:39:01.937","4.6781587365053978"
"05/01/2018 19:39:02.922","0"
"05/01/2018 19:39:03.924","4.6688248204309657"
"05/01/2018 19:39:04.925","0"
"05/01/2018 19:39:05.935","3.0909649296611845"
"05/01/2018 19:39:06.933","1.5625100160256411"
"05/01/2018 19:39:07.934","3.1187724910035985"
"05/01/2018 19:39:08.932","0"
"05/01/2018 19:39:09.930","0"
